user,session,keyname,timepress,timerelease
6,6,t,23438,23470
6,6,h,23550,23646
6,6,e,23614,23694
6,6,space,23670,23718
6,6,k,23774,23854
6,6,i,23958,24038
6,6,n,24102,24174
6,6,g,24246,24310
6,6,;,24422,24502
6,6,s,24526,24598
6,6,space,24630,24678
6,6,m,24767,24830
6,6,e,24846,24926
6,6,n,24958,25030
6,6,space,25078,25134
6,6,backspace,25334,25406
6,6,backspace,25470,25534
6,6,backspace,25606,25678
6,6,backspace,25735,25790
6,6,backspace,25870,25942
6,6,backspace,26006,26062
6,6,backspace,26134,26222
6,6,',26895,26974
6,6,s,26998,27086
6,6,space,27054,27086
6,6,m,27198,27278
6,6,e,27310,27382
6,6,n,27414,27494
6,6,space,27542,27614
6,6,shift,27824,28030
6,6,c,27982,28094
6,6,o,28078,28230
6,6,u,28310,28326
6,6,l,28382,28486
6,6,d,28462,28542
6,6,n,28622,28710
6,6,',29879,29950
6,6,t,30006,30078
6,6,space,30102,30166
6,6,p,30310,30390
6,6,u,30518,30590
6,6,t,30710,30790
6,6,space,30814,30894
6,6,shift,31359,31831
6,6,h,31832,31886
6,6,u,31918,31990
6,6,m,32062,32142
6,6,p,32206,32278
6,6,t,32326,32390
6,6,y,32430,32502
6,6,space,32534,32638
6,6,t,32790,32862
6,6,o,32967,33022
6,6,g,33118,33174
6,6,e,33198,33262
6,6,t,33286,33318
6,6,h,33406,33494
6,6,e,33470,33558
6,6,r,33518,33598
6,6,space,33622,33678
6,6,a,33704,33798
6,6,g,33775,33838
6,6,a,33911,33982
6,6,i,33934,34006
6,6,n,34054,34110
6,6,backspace,36639,36710
6,6,shift,36823,36991
6,6,h,36910,36992
6,6,.,41679,41758
6,7,shift,0,366
6,7,t,326,391
6,7,w,439,502
6,7,i,582,614
6,7,n,702,782
6,7,k,999,1054
6,7,l,1166,1246
6,7,e,1262,1326
6,7,.,1366,1430
6,7,space,1510,1566
6,7,shift,1590,1702
6,7,t,1726,1750
6,7,w,2039,2118
6,7,i,2214,2294
6,7,n,2406,2470
6,7,l,2742,2822
6,7,;,2967,3006
6,7,e,3054,3134
6,7,backspace,3479,3534
6,7,backspace,3606,3670
6,7,backspace,3742,3806
6,7,l,4471,4534
6,7,backspace,4886,4959
6,7,k,5078,5134
6,7,l,5214,5286
6,7,e,5366,5414
6,7,.,5542,5614
6,7,space,5670,5758
6,7,l,5838,5910
6,7,u,6023,6094
6,7,backspace,6607,6678
6,7,i,7471,7534
6,7,t,7614,7678
6,7,t,7742,7822
6,7,l,7846,7918
6,7,e,7942,7982
6,7,space,8046,8134
6,7,s,8110,8190
6,7,t,8230,8302
6,7,a,8326,8398
6,7,r,8918,8998
6,7,.,9094,9174
6,7,space,9310,9366
6,7,shift,10048,10518
6,7,h,10415,10470
6,7,o,10606,10630
6,7,w,10630,10670
6,7,space,10726,10774
6,7,shift,10798,10902
6,7,i,10854,10917
6,7,space,10950,11006
6,7,w,11006,11062
6,7,o,11086,11142
6,7,n,11214,11286
6,7,d,11286,11382
6,7,e,11358,11518
6,7,r,11494,11566
6,7,space,11606,11702
6,7,w,12063,12126
6,7,h,12158,12230
6,7,a,12262,12342
6,7,t,12366,12422
6,7,space,12446,12486
6,7,y,12542,12606
6,7,o,12710,12766
6,7,u,12862,12926
6,7,space,12950,13014
6,7,a,13070,13158
6,7,r,13182,13278
6,7,e,13278,13334
6,7,shift,13447,13694
6,7,space,13742,13814
6,7,shift,14062,14334
6,7,u,14271,14358
6,7,o,14462,14518
6,7,space,14566,14622
6,7,backspace,14918,14982
6,7,backspace,15046,15134
6,7,p,15270,15342
6,7,space,15374,15430
6,7,a,15454,15534
6,7,o,15558,15613
6,7,backspace,15790,15861
6,7,b,15974,16029
6,7,o,16110,16149
6,7,v,16247,16302
6,7,e,16326,16382
6,7,space,16382,16446
6,7,t,16462,16518
6,7,h,16582,16678
6,7,e,16654,16719
6,7,space,16751,16829
6,7,w,16806,16869
6,7,o,16910,17005
6,7,r,16982,17045
6,7,l,17086,17157
6,7,d,17279,17293
6,7,space,17294,17325
6,7,s,17350,17430
6,7,o,17392,17477
6,7,space,17478,17517
6,7,h,17574,17645
6,7,i,17710,17749
6,7,g,18223,18286
6,7,h,18398,18429
6,7,.,18974,19069
6,7,space,19134,19205
6,7,l,19270,19366
6,7,i,19454,19565
6,7,backspace,19686,19741
6,7,backspace,19806,19877
6,7,shift,19926,20062
6,7,backspace,20375,20430
6,7,shift,20718,20942
6,7,l,20846,20917
6,7,i,21038,21085
6,7,k,21174,21253
6,7,e,21230,21294
6,7,space,21342,21406
6,7,a,21430,21485
6,7,space,21526,21589
6,7,d,21686,21749
6,7,i,21774,21845
6,7,a,21926,21973
6,7,m,21974,22045
6,7,o,22110,22205
6,7,n,22254,22318
6,7,space,22422,22501
6,7,i,22566,22637
6,7,n,22710,22781
6,7,space,22806,22861
6,7,t,22902,22957
6,7,backspace,23174,23221
6,7,backspace,23302,23350
6,7,backspace,23422,23478
6,7,backspace,23558,23614
6,7,backspace,23694,23749
6,7,d,23838,23901
6,7,space,23926,23982
6,7,i,24022,24101
6,7,n,24174,24245
6,7,space,24246,24317
6,7,t,24350,24406
6,7,h,24478,24557
6,7,e,24534,24613
6,7,space,24582,24637
6,7,s,24694,24773
6,7,k,24734,24829
6,7,y,24918,24982
6,7,.,25142,25181
6,8,shift,0,516
6,8,t,438,492
6,8,h,573,644
6,8,e,613,692
6,8,space,669,716
6,8,i,765,829
6,8,s,869,932
6,8,t,957,1036
6,8,backspace,1494,1549
6,8,backspace,1605,1676
6,8,t,1821,1876
6,8,s,1893,1964
6,8,y,1989,2060
6,8,space,2085,2196
6,8,b,2221,2277
6,8,i,2349,2420
6,8,t,2605,2684
6,8,s,2733,2805
6,8,y,2846,2917
6,8,space,2973,3044
6,8,p,3197,3268
6,8,backspace,3477,3541
6,8,s,3581,3644
6,8,p,3669,3732
6,8,i,3821,3900
6,8,d,3917,3972
6,8,e,3997,4108
6,8,r,4077,4132
6,8,space,4173,4228
6,8,c,4253,4325
6,8,l,4301,4372
6,8,i,4437,4516
6,8,m,4581,4692
6,8,b,4725,4813
6,8,e,4789,4900
6,8,d,4869,4924
6,8,space,4949,5012
6,8,u,5061,5100
6,8,p,5197,5252
6,8,space,5333,5421
6,8,t,5501,5581
6,8,h,5661,5748
6,8,e,5773,5837
6,8,space,5917,6004
6,8,w,5981,6044
6,8,a,6141,6212
6,8,t,6237,6292
6,8,e,6341,6460
6,8,r,6437,6484
6,8,s,6669,6748
6,8,p,6781,6845
6,8,p,7854,7916
6,8,o,7877,7901
6,8,u,8037,8060
6,8,t,8133,8212
6,8,backspace,8509,8564
6,8,backspace,8653,8708
6,8,backspace,8789,8909
6,8,backspace,9021,9116
6,8,o,9494,9565
6,8,u,9653,9740
6,8,t,9741,9813
6,8,.,9837,9908
6,8,space,9973,10028
6,8,shift,10005,10204
6,8,shift,10389,10613
6,8,d,10525,10636
6,8,o,10661,10724
6,8,w,10765,10861
6,8,n,10885,10932
6,8,space,10989,11068
6,8,c,11285,11340
6,8,a,11597,11684
6,8,m,11732,11796
6,8,e,11822,11877
6,8,space,11901,11973
6,8,t,12005,12068
6,8,h,12149,12228
6,8,e,12173,12252
6,8,space,12365,12388
6,8,r,12389,12420
6,8,a,12517,12588
6,8,i,12613,12692
6,8,n,12781,12828
6,8,space,12853,12916
6,8,a,12941,12988
6,8,n,13013,13076
6,8,d,13101,13140
6,8,space,13165,13252
6,8,w,13229,13276
6,8,a,13373,13484
6,8,s,13453,13524
6,8,h,13557,13629
6,8,e,13629,13692
6,8,d,13829,13852
6,8,space,13853,13892
6,8,t,13917,13956
6,8,h,14029,14108
6,8,e,14052,14188
6,8,space,14189,14204
6,8,s,14237,14284
6,8,p,14285,14348
6,8,i,14429,14508
6,8,d,14485,14572
6,8,e,14549,14684
6,8,r,14653,14724
6,8,space,14757,14796
6,8,o,14877,14956
6,8,u,15053,15116
6,8,t,15149,15204
6,8,.,15260,15324
6,9,shift,0,446
6,9,m,375,422
6,9,a,471,551
6,9,r,647,734
6,9,y,710,766
6,9,space,766,838
6,9,h,879,942
6,9,a,927,982
6,9,d,1023,1142
6,9,space,1143,1166
6,9,a,1190,1262
6,9,space,1238,1294
6,9,i,1455,1494
6,9,t,1495,1655
6,9,t,1679,1702
6,9,l,1751,1806
6,9,backspace,2039,2142
6,9,backspace,2175,2230
6,9,backspace,2287,2350
6,9,backspace,2415,2502
6,9,l,2615,2694
6,9,u,2799,2830
6,9,i,2799,2854
6,9,t,2886,2926
6,9,t,2991,3070
6,9,backspace,3223,3278
6,9,backspace,3351,3407
6,9,backspace,3472,3535
6,9,backspace,3599,3662
6,9,backspace,3742,3758
6,9,i,3935,3974
6,9,backspace,4255,4326
6,9,l,4447,4512
6,9,u,4616,4662
6,9,i,4639,4663
6,9,t,4702,4766
6,9,t,4839,4894
6,9,backspace,4998,5054
6,9,backspace,5127,5190
6,9,backspace,5255,5310
6,9,backspace,5383,5464
6,9,i,5951,6030
6,9,t,6063,6102
6,9,t,6159,6238
6,9,l,6263,6318
6,9,e,6342,6398
6,9,space,6422,6487
6,9,l,6519,6590
6,9,a,6671,6686
6,9,m,6743,6798
6,9,b,7263,7326
6,9,.,7480,7551
6,9,space,7671,7782
6,9,shift,7951,8167
6,9,w,8127,8222
6,9,h,8199,8246
6,9,o,8327,8422
6,9,e,8607,8646
6,9,backspace,8887,8974
6,9,s,8975,9046
6,9,e,9079,9142
6,9,space,9167,9230
6,9,f,9246,9310
6,9,l,9446,9543
6,9,e,9567,9622
6,9,e,9703,9758
6,9,c,9879,9982
6,9,e,10006,10086
6,9,space,10183,10214
6,9,w,10519,10567
6,9,a,10671,10782
6,9,s,10759,10814
6,9,space,10815,10878
6,9,w,10927,11014
6,9,h,11015,11086
6,9,i,11142,11214
6,9,t,11335,11406
6,9,e,11430,11486
6,9,space,11519,11599
6,9,a,11600,11718
6,9,s,11695,11742
6,9,space,11766,11822
6,9,s,12207,12262
6,9,n,12695,12750
6,9,o,12831,12918
6,9,w,12894,12958
6,9,.,13038,13110
6,9,space,13190,13262
6,9,shift,13207,13494
6,9,a,13382,13470
6,9,n,13567,13623
6,9,d,13663,13734
6,9,space,13782,13840
6,9,e,13871,13942
6,9,v,13975,14022
6,9,e,14054,14150
6,9,r,14127,14222
6,9,y,14198,14262
6,9,h,14383,14430
6,9,w,14454,14527
6,9,e,14687,14854
6,9,r,14766,14910
6,9,e,14878,14974
6,9,space,14998,15054
6,9,t,15086,15150
6,9,backspace,15334,15398
6,9,backspace,15470,15518
6,9,backspace,15598,15654
6,9,backspace,15735,15790
6,9,backspace,15870,15926
6,9,backspace,16006,16078
6,9,backspace,16126,16190
6,9,w,16262,16326
6,9,h,16406,16454
6,9,e,16511,16694
6,9,r,16670,16806
6,9,e,16783,16870
6,9,space,16894,16950
6,9,t,16982,17046
6,9,h,17142,17286
6,9,a,17286,17310
6,9,t,17334,17382
6,9,space,17406,17454
6,9,shift,17430,17598
6,9,m,17567,17630
6,9,a,17600,17654
6,9,r,17783,17862
6,9,y,17886,17950
6,9,space,17982,18062
6,9,w,18118,18238
6,9,e,18214,18294
6,9,n,18318,18390
6,9,t,18486,18550
6,9,.,18694,18758
6,9,space,18823,18902
6,9,t,18958,19022
6,9,h,19110,19182
6,9,e,19206,19246
6,9,backspace,19398,19462
6,9,backspace,19535,19598
6,9,backspace,19654,19734
6,9,shift,19792,20023
6,9,t,19903,20024
6,9,h,20046,20134
6,9,e,20110,20214
6,9,space,20238,20286
6,9,shift,20310,20438
6,9,l,20422,20462
6,9,backspace,20911,20982
6,9,l,21103,21190
6,9,a,21214,21270
6,9,m,21334,21382
6,9,b,21775,21839
6,9,space,21927,21990
6,9,w,22014,22054
6,9,a,22166,22286
6,9,s,22262,22350
6,9,space,22334,22382
6,9,s,22430,22526
6,9,u,22502,22574
6,9,r,22630,22742
6,9,e,22702,22790
6,9,space,22766,22823
6,9,t,22863,22902
6,9,o,23046,23110
6,9,space,23134,23214
6,9,g,23775,23847
6,9,o,23871,23926
6,9,.,24022,24086
6,10,shift,0,528
6,10,h,391,529
6,10,u,551,566
6,10,m,646,718
6,10,p,775,855
6,10,t,878,942
6,10,y,982,1110
6,10,shift,1135,1278
6,10,d,1254,1318
6,10,u,1342,1382
6,10,backspace,1719,1782
6,10,backspace,1855,1926
6,10,space,2014,2110
6,10,shift,2055,2198
6,10,d,2150,2222
6,10,u,2246,2262
6,10,m,2999,3054
6,10,p,3158,3230
6,10,t,3294,3366
6,10,y,3407,3478
6,10,space,3518,3574
6,10,s,4503,4574
6,10,a,4646,4718
6,10,t,4758,4838
6,10,space,4870,4919
6,10,o,5087,5158
6,10,n,5246,5318
6,10,space,5342,5366
6,10,a,5366,5439
6,10,w,5518,5574
6,10,space,5519,5550
6,10,a,5702,5742
6,10,l,5726,5766
6,10,l,5838,5902
6,10,backspace,6095,6150
6,10,backspace,6223,6302
6,10,backspace,6342,6398
6,10,backspace,6479,6534
6,10,backspace,6606,6694
6,10,space,6766,6854
6,10,w,6870,6951
6,10,a,6982,7078
6,10,l,7054,7078
6,10,l,7423,7502
6,10,.,7710,7814
6,10,space,7870,7958
6,10,shift,8199,9047
6,10,h,8984,9070
6,10,u,9102,9174
6,10,m,9246,9318
6,10,t,9503,9574
6,10,backspace,9807,9902
6,10,p,10031,10126
6,10,t,10182,10262
6,10,y,10310,10390
6,10,space,10423,10510
6,10,shift,10535,10742
6,10,d,10678,10774
6,10,u,10774,10838
6,10,m,10942,11022
6,10,p,11095,11158
6,10,t,11286,11350
6,10,y,11431,11502
6,10,space,11526,11590
6,10,h,11831,11894
6,10,a,11926,12006
6,10,d,12063,12134
6,10,space,12103,12174
6,10,a,12262,12318
6,10,space,12318,12390
6,10,g,12463,12550
6,10,r,12630,12718
6,10,e,12694,12750
6,10,a,12822,12926
6,10,t,12902,12974
6,10,space,12990,13030
6,10,f,13087,13150
6,10,a,13262,13326
6,10,l,13350,13398
6,10,l,13478,13534
6,10,.,13646,13734
6,10,space,13830,13886
6,10,shift,13934,14127
6,10,a,14063,14166
6,10,l,14190,14246
6,10,l,14326,14382
6,10,space,14407,14462
6,10,t,14534,14582
6,10,h,14678,14750
6,10,e,14726,14774
6,10,space,14806,14830
6,10,shift,14878,14958
6,10,k,14942,15006
6,10,backspace,15367,15438
6,10,k,15566,15622
6,10,i,15718,15782
6,10,n,15870,15934
6,10,g,16022,16078
6,10,',16239,16278
6,10,s,16606,16702
6,10,space,16750,16830
6,10,h,17150,17206
6,10,o,17302,17390
6,10,r,17607,17678
6,10,s,17782,17878
6,10,e,17958,18022
6,10,s,18094,18158
6,10,space,18207,18262
6,10,a,18263,18326
6,10,n,18382,18431
6,10,d,18432,18486
6,10,space,18550,18598
6,10,a,18582,18686
6,10,l,18710,18734
6,10,l,18814,18870
6,10,space,18902,18966
6,10,h,19159,19238
6,10,e,19215,19278
6,10,backspace,19455,19510
6,10,backspace,19574,19638
6,10,t,19918,19982
6,10,h,20070,20142
6,10,e,20142,20230
6,10,space,20182,20310
6,10,k,20983,21046
6,10,i,21126,21198
6,10,n,21279,21342
6,10,g,21423,21526
6,10,;,21598,21670
6,10,s,21694,21750
6,10,space,21774,21838
6,10,m,21918,21990
6,10,e,22014,22078
6,10,n,22118,22190
6,10,space,22399,22478
6,10,shift,22606,22862
6,10,c,22814,22886
6,10,o,22910,22982
6,10,u,23062,23118
6,10,backspace,23270,23950
6,10,backspace,24054,24110
6,10,backspace,24198,24262
6,10,backspace,24342,24486
6,10,',25111,25190
6,10,s,25238,25318
6,10,space,25358,25398
6,10,m,25478,25534
6,10,e,25558,25614
6,10,n,25702,25726
6,10,space,26743,26814
6,10,shift,26927,27166
6,10,c,27110,27190
6,10,o,27230,27318
6,10,u,27408,27462
6,10,l,27558,27630
6,10,d,27670,27742
6,10,n,27814,27862
6,10,',28086,28142
6,10,t,28398,28479
6,10,space,28574,28670
6,10,p,29111,29174
6,10,u,29334,29398
6,10,t,29559,29638
6,10,space,29694,29734
6,10,shift,29927,30702
6,10,h,30615,30678
6,10,u,30734,30806
6,10,m,30886,30966
6,10,p,31030,31110
6,10,t,31158,31238
6,10,y,31262,31334
6,10,space,31350,31390
6,10,t,31446,31518
6,10,o,31614,31678
6,10,g,31774,31838
6,10,e,31862,31918
6,10,t,31942,31998
6,10,h,32094,32190
6,10,e,32166,32302
6,10,r,32222,32302
6,10,space,32318,32382
6,10,a,32430,32510
6,10,g,32510,32574
6,10,a,32622,32702
6,10,i,32670,32742
6,10,n,32806,32878
6,10,.,32990,33062
6,10,shift,34856,35166
6,10,y,35055,35078
6,10,backspace,35374,35439
6,11,shift,0,120
6,11,t,144,191
6,11,w,231,311
6,11,i,311,367
6,11,n,447,503
6,11,backspace,703,775
6,11,backspace,847,911
6,11,backspace,975,1039
6,11,backspace,1111,1215
6,11,shift,1240,1623
6,11,r,1567,1599
6,11,w,1711,1743
6,11,backspace,1920,1992
6,11,backspace,2071,2145
6,11,shift,2144,2400
6,11,t,2376,2401
6,11,w,2455,2535
6,11,i,2551,2615
6,11,n,2695,2751
6,11,k,2839,2903
6,11,l,3015,3071
6,11,e,3151,3216
6,11,.,3319,3399
6,11,space,3519,3575
6,11,shift,3615,3848
6,11,t,3776,3849
6,11,backspace,4312,4375
6,11,t,4553,4615
6,11,w,4655,4719
6,11,i,4743,4823
6,11,n,4871,4935
6,11,k,5016,5095
6,11,l,5183,5264
6,11,e,5295,5351
6,11,space,5415,5487
6,11,backspace,5727,5791
6,11,.,5927,6071
6,11,space,6103,6119
6,11,l,6175,6263
6,11,i,6351,6423
6,11,t,6439,6503
6,11,t,6575,6639
6,11,l,6719,6751
6,11,e,6767,6855
6,11,space,6911,6975
6,11,s,7079,7151
6,11,t,7207,7271
6,11,a,7304,7399
6,11,r,7423,7487
6,11,.,7663,7735
6,11,space,7831,7951
6,11,shift,7983,8175
6,11,h,8095,8151
6,11,o,8231,8328
6,11,w,8329,8375
6,11,space,8439,8519
6,11,shift,8503,8639
6,11,i,8599,8679
6,11,space,8719,8775
6,11,w,8799,8855
6,11,o,9287,9359
6,11,n,9447,9527
6,11,d,9503,9575
6,11,e,9607,9799
6,11,r,9687,9823
6,11,space,9823,9855
6,11,w,9871,9935
6,11,h,9959,10015
6,11,a,10071,10151
6,11,t,10135,10207
6,11,space,10231,10271
6,11,y,10319,10391
6,11,o,10495,10559
6,11,y,10679,10703
6,11,space,10727,10791
6,11,backspace,11215,11295
6,11,backspace,11351,11391
6,11,u,12080,12151
6,11,space,12175,12231
6,11,a,12273,12359
6,11,r,12392,12487
6,11,e,12455,12511
6,11,shift,12583,12855
6,11,space,12943,12999
6,11,shift,13056,13527
6,11,u,13472,13528
6,11,shift,13551,13575
6,11,p,13671,13735
6,11,a,13887,13943
6,11,backspace,14151,14190
6,11,space,14335,14415
6,11,a,14496,14559
6,11,b,14591,14639
6,11,o,14711,14783
6,11,v,14879,14951
6,11,e,14983,15063
6,11,space,15271,15375
6,11,t,15423,15503
6,11,h,15591,15687
6,11,e,15663,15735
6,11,space,15735,15807
6,11,w,15847,15911
6,11,o,15943,16007
6,11,r,16031,16095
6,11,l,16119,16175
6,11,d,16231,16311
6,11,space,16359,16447
6,11,s,16520,16607
6,11,o,16631,16679
6,11,space,16727,16807
6,11,h,16911,16991
6,11,i,17055,17111
6,11,g,17455,17527
6,11,h,17655,17703
6,11,.,17903,17991
6,11,space,18079,18167
6,11,l,18335,18415
6,11,i,18528,18575
6,11,backspace,18759,18823
6,11,backspace,18887,18959
6,11,shift,19015,19191
6,11,:,19127,19167
6,11,backspace,19503,19559
6,11,backspace,19631,19695
6,11,space,19983,20031
6,11,shift,20135,20423
6,11,:,20319,20375
6,11,backspace,20776,20839
6,11,shift,20935,21143
6,11,l,21048,21111
6,11,i,21207,21262
6,11,k,21335,21423
6,11,e,21399,21471
6,11,space,21495,21551
6,11,a,21591,21671
6,11,space,21687,21759
6,11,d,21783,21855
6,11,i,21879,21951
6,11,a,21999,22071
6,11,m,22071,22127
6,11,o,22207,22263
6,11,n,22335,22391
6,11,d,22720,22799
6,11,space,22863,22951
6,11,i,23007,23071
6,11,n,23135,23215
6,11,space,23239,23319
6,11,t,23343,23399
6,11,h,23487,23559
6,11,e,23631,23703
6,11,space,23775,23847
6,11,s,23871,23951
6,11,k,23927,24014
6,11,y,24111,24175
6,11,.,24319,24375
7,0,shift,0,469
7,0,t,341,420
7,0,h,597,677
7,0,e,709,820
7,0,space,797,868
7,0,i,925,996
7,0,s,1053,1180
7,0,t,1149,1212
7,0,y,1389,1460
7,0,backspace,1677,1733
7,0,backspace,1885,1988
7,0,backspace,2061,2165
7,0,t,2277,2356
7,0,s,2541,2620
7,0,y,2693,2716
7,0,space,2814,2901
7,0,b,3085,3164
7,0,i,3189,3236
7,0,t,3333,3396
7,0,s,3613,3692
7,0,y,3869,3916
7,0,space,4021,4108
7,0,s,4397,4541
7,0,p,4461,4541
7,0,i,4653,4700
7,0,d,4749,4821
7,0,e,4989,5076
7,0,r,5013,5116
7,0,space,5077,5180
7,0,c,5373,5452
7,0,l,5469,5540
7,0,i,5653,5773
7,0,m,5749,5861
7,0,b,5917,5988
7,0,e,6109,6188
7,0,d,6293,6412
7,0,space,6389,6468
7,0,u,6509,6588
7,0,p,6637,6740
7,0,space,6701,6789
7,0,t,6830,6893
7,0,h,6917,6980
7,0,e,6996,7092
7,0,space,7069,7140
7,0,w,7180,7276
7,0,a,7437,7548
7,0,t,7549,7628
7,0,e,7733,7901
7,0,r,7821,7902
7,0,s,7989,8100
7,0,p,8077,8148
7,0,o,8236,8380
7,0,i,8309,8404
7,0,u,8405,8500
7,0,backspace,8709,8780
7,0,backspace,8845,8917
7,0,u,9037,9092
7,0,t,9156,9212
7,0,.,9292,9372
7,0,space,10006,10100
7,0,shift,10221,11102
7,0,shift,11502,11789
7,0,d,11685,11764
7,0,o,11893,11973
7,0,w,11997,12052
7,0,n,12116,12188
7,0,space,12220,12316
7,0,c,12485,12564
7,0,a,12613,12708
7,0,m,12709,12797
7,0,e,12837,12940
7,0,space,12925,13012
7,0,t,13077,13124
7,0,h,13180,13236
7,0,e,13236,13348
7,0,space,13308,13404
7,0,r,13604,13700
7,0,a,13765,13853
7,0,i,13877,13972
7,0,n,13924,14092
7,0,space,14108,14148
7,0,a,14180,14276
7,0,n,14356,14452
7,0,d,14436,14540
7,0,space,14508,14620
7,0,w,14660,14740
7,0,a,14829,14940
7,0,s,15037,15124
7,0,h,15148,15220
7,0,e,15260,15340
7,0,d,15436,15516
7,0,space,15484,15580
7,0,t,15605,15668
7,0,h,15724,15796
7,0,e,15797,15900
7,0,space,15861,15980
7,0,s,16029,16132
7,0,p,16109,16172
7,0,i,16340,16404
7,0,d,16428,16508
7,0,e,16636,16756
7,0,r,16732,16804
7,0,space,16981,17077
7,0,o,17157,17268
7,0,u,17236,17316
7,0,t,17292,17364
7,0,.,17500,17588
7,1,shift,0,406
7,1,m,279,382
7,1,a,552,686
7,1,r,663,734
7,1,y,854,918
7,1,space,998,1086
7,1,h,1343,1422
7,1,a,1438,1526
7,1,d,1591,1686
7,1,a,1863,2038
7,1,space,2039,2070
7,1,backspace,2407,2478
7,1,backspace,2543,2623
7,1,space,2711,2806
7,1,a,2830,2902
7,1,space,3022,3038
7,1,l,3471,3526
7,1,i,3623,3678
7,1,t,3750,3790
7,1,t,3878,3950
7,1,l,4038,4118
7,1,e,4142,4246
7,1,space,4270,4318
7,1,l,4607,4694
7,1,a,4758,4846
7,1,m,4982,5054
7,1,b,5191,5246
7,1,.,5663,5726
7,1,space,6031,6118
7,1,shift,6400,6830
7,1,w,6695,6782
7,1,h,7039,7110
7,1,o,7255,7326
7,1,s,7719,7790
7,1,e,7919,7966
7,1,space,8135,8223
7,1,f,8863,8958
7,1,l,9030,9094
7,1,e,9126,9206
7,1,e,9270,9342
7,1,c,9519,9590
7,1,e,9638,9711
7,1,space,9799,9910
7,1,w,9975,10071
7,1,a,10191,10342
7,1,s,10215,10366
7,1,space,10319,10430
7,1,w,10574,10670
7,1,h,10718,10759
7,1,i,10855,10918
7,1,t,10982,11046
7,1,e,11094,11214
7,1,space,11215,11310
7,1,a,11366,11550
7,1,s,11430,11574
7,1,space,11526,11646
7,1,s,11959,12046
7,1,n,12086,12158
7,1,o,12270,12342
7,1,w,12382,12462
7,1,.,12999,13086
7,1,space,13447,13526
7,1,shift,13631,14278
7,1,a,14151,14254
7,1,n,14423,14518
7,1,d,14550,14622
7,1,space,15047,15126
7,1,e,15263,15334
7,1,v,15454,15518
7,1,e,15670,15718
7,1,r,15694,15750
7,1,y,15855,15910
7,1,w,16463,16566
7,1,h,16622,16694
7,1,e,17143,17246
7,1,r,17215,17302
7,1,e,17358,17422
7,1,space,17606,17686
7,1,t,17967,18046
7,1,h,18070,18142
7,1,a,18174,18326
7,1,t,18230,18350
7,1,space,18310,18390
7,1,shift,19128,19287
7,1,m,19231,19310
7,1,a,19414,19542
7,1,r,19510,19574
7,1,y,19686,19750
7,1,.,20319,20382
7,1,space,21039,21118
7,1,shift,21568,22024
7,1,backspace,24599,24710
7,1,backspace,24742,24806
7,1,space,25095,25174
7,1,w,25246,25350
7,1,e,25326,25398
7,1,n,25694,25782
7,1,t,25822,25894
7,1,.,26046,26119
7,1,space,26543,26662
7,1,shift,26871,27286
7,1,t,27151,27238
7,1,h,27406,27510
7,1,e,27486,27606
7,1,space,27542,27646
7,1,l,27766,27854
7,1,a,27854,27958
7,1,m,28119,28222
7,1,b,28399,28462
7,1,space,29207,29310
7,1,w,29927,30014
7,1,a,30118,30271
7,1,s,30142,30294
7,1,space,30272,30366
7,1,s,30454,30542
7,1,u,30622,30718
7,1,r,30830,30854
7,1,e,30854,30918
7,1,space,31351,31438
7,1,t,31526,31606
7,1,o,31622,31686
7,1,space,31726,31798
7,1,g,31894,31974
7,1,o,31998,32046
7,1,.,32223,32270
7,2,shift,0,375
7,2,h,311,406
7,2,u,543,566
7,2,m,727,798
7,2,p,902,974
7,2,y,990,1046
7,2,space,1399,1470
7,2,backspace,1719,1766
7,2,backspace,1854,1918
7,2,t,1982,2046
7,2,y,2094,2142
7,2,space,2398,2487
7,2,shift,2623,2830
7,2,d,2719,2782
7,2,u,2902,2942
7,2,m,3062,3142
7,2,p,3214,3302
7,2,t,3478,3534
7,2,y,3599,3654
7,2,space,4063,4166
7,2,s,4391,4478
7,2,a,4631,4775
7,2,t,4798,4854
7,2,space,4974,5062
7,2,o,5110,5230
7,2,n,5198,5286
7,2,space,5262,5350
7,2,a,5382,5510
7,2,space,5478,5662
7,2,w,5686,5782
7,2,a,5878,5974
7,2,l,5998,6054
7,2,l,6142,6214
7,2,.,6358,6414
7,2,space,6478,6582
7,2,shift,6670,6919
7,2,h,6783,6919
7,2,u,6982,7062
7,2,m,7182,7262
7,2,p,7302,7414
7,2,y,7478,7542
7,2,t,7622,7694
7,2,backspace,7823,7886
7,2,backspace,7950,8030
7,2,t,8086,8126
7,2,y,8150,8214
7,2,space,8422,8575
7,2,shift,8671,8894
7,2,d,8783,8854
7,2,u,8950,9006
7,2,m,9126,9206
7,2,p,9254,9358
7,2,t,9478,9526
7,2,y,9582,9646
7,2,space,9807,9886
7,2,h,10054,10142
7,2,a,10142,10254
7,2,d,10310,10390
7,2,a,10503,10622
7,2,space,10662,10790
7,2,g,10919,10990
7,2,backspace,11270,11326
7,2,backspace,11406,11462
7,2,backspace,11758,11774
7,2,a,12007,12126
7,2,space,12158,12262
7,2,backspace,12446,12510
7,2,backspace,12590,12646
7,2,space,12702,12790
7,2,a,12838,12990
7,2,space,12959,13054
7,2,g,13278,13358
7,2,r,13470,13574
7,2,e,13550,13630
7,2,a,13718,13838
