user,session,keyname,timepress,timerelease
4,10,space,20302,20429
4,10,h,20695,20718
4,10,a,20734,20805
4,10,d,20950,21014
4,10,space,21062,21126
4,10,a,21214,21285
4,10,space,21310,21357
4,10,g,22015,22085
4,10,r,22142,22197
4,10,e,22286,22357
4,10,a,22494,22573
4,10,t,22606,22669
4,10,space,22742,22781
4,10,f,22990,23045
4,10,a,23174,23245
4,10,l,23309,23365
4,10,l,23422,23542
4,10,.,23614,23669
4,10,space,24198,24286
4,10,shift,24551,24733
4,10,a,24710,24806
4,10,l,24870,24933
4,10,l,25006,25061
4,10,space,25142,25221
4,10,t,25318,25373
4,10,h,25470,25549
4,10,e,25550,25597
4,10,space,25630,25701
4,10,k,26014,26085
4,10,i,26150,26213
4,10,n,26318,26373
4,10,g,26494,26557
4,10,',28039,28109
4,10,s,28446,28502
4,10,space,29127,29197
4,10,m,29318,29381
4,10,a,29438,29501
4,10,n,29542,29605
4,10,backspace,29887,29950
4,10,backspace,30094,30117
4,10,e,30342,30397
4,10,backspace,30678,30741
4,10,backspace,30846,30910
4,10,m,31294,31349
4,10,e,31382,31437
4,10,n,31486,31541
4,10,space,31662,31733
4,10,a,31943,32021
4,10,n,32022,32085
4,10,d,32166,32229
4,10,space,32254,32309
4,10,backspace,32935,32990
4,10,backspace,33086,33141
4,10,backspace,33398,33437
4,10,backspace,33550,33589
4,10,backspace,33702,33749
4,10,backspace,34079,34133
4,10,backspace,34213,34261
4,10,backspace,34495,34557
4,10,h,34878,34933
4,10,o,35054,35117
4,10,r,35366,35421
4,10,s,35566,35637
4,10,e,35726,35789
4,10,s,35886,35965
4,10,space,36935,37013
4,10,a,37030,37118
4,10,n,37142,37197
4,10,d,37229,37285
4,10,space,37317,37373
4,10,a,37438,37510
4,10,l,37534,37589
4,10,l,37670,37741
4,10,space,37806,37869
4,10,t,37974,38029
4,10,h,38126,38189
4,10,e,38166,38221
4,10,space,38286,38357
4,10,k,38743,38797
4,10,i,38878,38941
4,10,n,39037,39102
4,10,g,39190,39253
4,10,;,39799,39861
4,10,s,39910,39989
4,10,space,40030,40101
4,10,backspace,40358,40421
4,10,backspace,40486,40541
4,10,backspace,40606,40677
4,10,',41303,41381
4,10,s,41630,41693
4,10,space,41822,41893
4,10,m,42014,42069
4,10,a,42094,42166
4,10,backspace,42887,42957
4,10,e,43206,43269
4,10,n,43446,43501
4,10,space,43614,43677
4,10,shift,44831,45173
4,10,c,45094,45149
4,10,o,45414,45477
4,10,u,45590,45645
4,10,l,45766,45829
4,10,d,45885,45941
4,10,n,46182,46237
4,10,',46751,46805
4,10,t,47174,47229
4,10,space,48511,48589
4,10,o,49094,49165
4,10,u,49518,49581
4,10,t,49710,49781
4,10,space,49886,49965
4,10,shift,50735,50933
4,10,h,50886,50957
4,10,u,51038,51101
4,10,m,51278,51358
4,10,p,51526,51597
4,10,t,51814,51869
4,10,y,51966,52029
4,10,space,52221,52293
4,10,t,52846,52909
4,10,o,52933,52989
4,10,g,53349,53405
4,10,e,53462,53526
4,10,t,53550,53589
4,10,h,53685,53749
4,10,e,53749,53893
4,10,r,53965,53989
4,10,space,54013,54085
4,10,a,54911,54981
4,10,g,55086,55157
4,10,a,55429,55502
4,10,i,55622,55685
4,10,n,55862,55925
4,10,.,56334,56413
4,10,right,63511,63565
4,10,right,63694,63717
4,10,backspace,65254,65333
4,10,p,65526,65597
4,11,shift,0,151
4,11,t,95,152
4,11,w,303,374
4,11,i,438,518
4,11,n,606,670
4,11,k,1023,1070
4,11,l,1206,1270
4,11,e,1294,1358
4,11,comma,1760,1823
4,11,space,2047,2118
4,11,t,4751,4814
4,11,w,4847,4910
4,11,i,5070,5142
4,11,n,5238,5294
4,11,k,5759,5814
4,11,l,5943,5998
4,11,e,6062,6126
4,11,comma,7904,7966
4,11,space,8054,8118
4,11,l,8255,8326
4,11,i,8446,8502
4,11,t,8638,8710
4,11,t,8774,8838
4,11,k,8983,9038
4,11,e,9078,9158
4,11,space,9182,9254
4,11,backspace,9567,9630
4,11,backspace,9702,9750
4,11,backspace,9838,9878
4,11,l,10191,10254
4,11,e,10294,10350
4,11,space,10414,10494
4,11,s,10687,10766
4,11,t,10910,10974
4,11,a,11039,11126
4,11,r,11150,11206
4,11,comma,12007,12078
4,11,space,12719,12854
4,11,shift,12887,12990
4,11,h,12967,13039
4,11,o,13095,13158
4,11,w,13430,13494
4,11,space,13591,13662
4,11,shift,13703,13822
4,11,i,13790,13862
4,11,space,13942,13998
4,11,w,14543,14606
4,11,o,14686,14750
4,11,n,14862,14918
4,11,d,14982,15062
4,11,e,15151,15222
4,11,r,15318,15398
4,11,space,15438,15518
4,11,w,16007,16078
4,11,h,16127,16190
4,11,a,16214,16302
4,11,t,16326,16366
4,11,space,16438,16494
4,11,y,16670,16734
4,11,p,16871,16910
4,11,o,16871,16934
4,11,u,17022,17086
4,11,space,17159,17238
4,11,a,17270,17350
4,11,r,17478,17542
4,11,e,17622,17686
4,11,backspace,18295,18358
4,11,backspace,18430,18494
4,11,backspace,18550,18614
4,11,backspace,18670,18726
4,11,backspace,18782,18846
4,11,backspace,18902,18966
4,11,backspace,19014,19086
4,11,backspace,19447,19518
4,11,y,19775,19838
4,11,o,19967,20038
4,11,u,20126,20190
4,11,space,20230,20310
4,11,a,20334,20430
4,11,r,20542,20598
4,11,e,20686,20750
4,11,shift,21167,21678
4,11,space,22182,22246
4,11,shift,22391,22591
4,11,u,22592,22638
4,11,p,22790,22870
4,11,o,22814,22846
4,11,space,23054,23150
4,11,backspace,23855,23910
4,11,backspace,24014,24070
4,11,backspace,24190,24246
4,11,backspace,24775,24846
4,11,shift,25134,25430
4,11,u,25375,25431
4,11,p,25591,25662
4,11,space,25766,25838
4,11,a,25894,25958
4,11,v,26046,26118
4,11,backspace,26767,26814
4,11,b,27174,27246
4,11,o,27351,27414
4,11,v,27567,27638
4,11,e,27678,27742
4,11,space,27766,27846
4,11,t,29263,29318
4,11,h,29415,29494
4,11,e,29495,29550
4,11,space,29566,29630
4,11,w,29774,29918
4,11,o,29918,29958
4,11,r,29998,30070
4,11,k,30118,30174
4,11,backspace,30480,30551
4,11,l,30695,30766
4,11,d,30790,30862
4,11,space,30894,30966
4,11,s,31895,31974
4,11,o,32190,32254
4,11,space,32430,32511
4,11,h,32598,32678
4,11,i,32718,32790
4,11,g,32910,33022
4,11,h,33070,33134
4,11,comma,33735,33806
4,11,space,34223,34326
4,11,shift,34680,34894
4,11,:,34823,34870
4,11,l,34823,34870
4,11,i,35014,35078
4,11,k,35166,35238
4,11,e,35270,35334
4,11,space,35374,35462
4,11,backspace,35767,35822
4,11,backspace,35926,35982
4,11,backspace,36062,36126
4,11,backspace,36198,36262
4,11,backspace,36326,36398
4,11,backspace,36623,36702
4,11,l,37183,37246
4,11,i,37342,37398
4,11,k,37502,37558
4,11,e,37590,37654
4,11,space,37726,37790
4,11,a,38326,38406
4,11,space,38446,38534
4,11,backspace,38848,38926
4,11,backspace,38998,39062
4,11,backspace,39118,39182
4,11,backspace,39254,39310
4,11,backspace,39366,39414
4,11,backspace,39478,39542
4,11,backspace,39703,39742
4,11,shift,40071,40350
4,11,l,40238,40294
4,11,i,40398,40463
4,11,k,40551,40630
4,11,e,40646,40702
4,11,space,40742,40806
4,11,a,40862,40950
4,11,space,40990,41054
4,11,d,43447,43510
4,11,i,43574,43638
4,11,a,44223,44294
4,11,m,44551,44606
4,11,o,44694,44758
4,11,n,44870,44942
4,11,d,44990,45046
4,11,space,45078,45150
4,11,i,45222,45270
4,11,u,45246,45270
4,11,n,45374,45446
4,11,space,45534,45614
4,11,backspace,45911,45966
4,11,backspace,46030,46094
4,11,backspace,46150,46206
4,11,backspace,46270,46302
4,11,i,47087,47142
4,11,n,47238,47310
4,11,space,47350,47422
4,11,t,47486,47550
4,11,h,47638,47702
4,11,e,47638,47702
4,11,space,47815,47894
4,11,s,48567,48646
4,11,k,48670,48742
4,11,y,48839,48902
4,11,.,49342,49406
5,0,shift,0,477
5,0,t,382,453
5,0,h,549,605
5,0,e,573,628
5,0,space,629,676
5,0,i,1230,1301
5,0,t,1413,1541
5,0,s,1541,1597
5,0,y,2262,2349
5,0,space,2349,2404
5,0,b,2461,2525
5,0,i,2597,2669
5,0,t,2781,2837
5,0,s,2893,2973
5,0,y,3005,3069
5,0,space,3101,3140
5,0,s,3181,3253
5,0,p,3277,3357
5,0,i,3429,3501
5,0,d,3525,3596
5,0,e,3573,3732
5,0,r,3709,3780
5,0,space,3797,3876
5,0,w,4101,4277
5,0,backspace,4493,4557
5,0,backspace,4613,4685
5,0,c,4701,4748
5,0,backspace,5134,5221
5,0,space,5326,5397
5,0,c,5397,5461
5,0,l,5485,5541
5,0,i,5613,5685
5,0,m,5733,5805
5,0,b,5885,5948
5,0,e,5965,6028
5,0,d,6222,6278
5,0,space,6325,6397
5,0,u,6437,6493
5,0,p,6581,6645
5,0,space,6677,6732
5,0,t,6773,6876
5,0,h,6909,6988
5,0,e,6957,7068
5,0,space,7069,7092
5,0,w,7117,7180
5,0,a,7277,7349
5,0,t,7373,7428
5,0,e,7469,7596
5,0,r,7565,7644
5,0,s,7957,8028
5,0,p,8157,8229
5,0,o,8742,8820
5,0,u,8933,8980
5,0,t,9037,9100
5,0,comma,9301,9381
5,0,space,10005,10101
5,0,shift,10157,10605
5,0,d,10486,10581
5,0,w,10701,10772
5,0,o,10813,10884
5,0,n,11085,11196
5,0,space,11221,11268
5,0,c,11549,11628
5,0,a,11725,11804
5,0,backspace,12013,12076
5,0,backspace,12149,12212
5,0,backspace,12269,12332
5,0,backspace,12397,12461
5,0,backspace,12525,12596
5,0,backspace,13157,13229
5,0,o,13349,13429
5,0,w,13453,13516
5,0,n,13621,13684
5,0,space,13709,13820
5,0,c,13901,13964
5,0,a,13997,14060
5,0,m,14101,14165
5,0,e,14181,14261
5,0,space,14285,14364
5,0,t,14365,14420
5,0,h,14493,14596
5,0,e,14517,14564
5,0,space,14621,14700
5,0,r,14677,14732
5,0,a,14837,14860
5,0,a,14877,14900
5,0,i,14933,15012
5,0,n,15109,15188
5,0,space,15229,15316
5,0,backspace,15477,15540
5,0,backspace,15613,15668
5,0,backspace,15741,15796
5,0,backspace,15869,15916
5,0,i,16197,16285
5,0,n,16357,16420
5,0,space,16437,16493
5,0,a,16525,16596
5,0,n,16629,16684
5,0,d,16717,16804
5,0,space,16837,16916
5,0,w,17325,17404
5,0,a,17485,17580
5,0,s,17549,17628
5,0,h,17677,17764
5,0,e,17741,17796
5,0,d,17885,17972
5,0,space,17949,18020
5,0,t,18045,18100
5,0,h,18165,18260
5,0,e,18213,18284
5,0,space,18317,18388
5,0,s,18365,18436
5,0,p,18453,18508
5,0,i,18589,18677
5,0,d,18701,18764
5,0,e,18741,18884
5,0,r,18861,18932
5,0,space,18949,19004
5,0,o,19053,19132
5,0,u,19229,19292
5,0,t,19293,19420
5,0,.,20126,20180
5,0,backspace,29966,30029
5,0,.,30221,30284
5,1,shift,0,375
5,1,m,239,376
5,1,a,440,511
5,1,r,559,622
5,1,y,703,782
5,1,space,767,854
5,1,h,927,966
5,1,a,951,1014
5,1,d,1039,1110
5,1,space,1087,1246
5,1,a,1247,1262
5,1,space,1263,1318
5,1,l,1375,1439
5,1,i,1519,1574
5,1,t,1606,1654
5,1,t,1975,2062
5,1,l,2167,2246
5,1,e,2303,2398
5,1,space,2423,2495
5,1,l,2535,2622
5,1,a,2655,2734
5,1,m,2767,2814
5,1,b,2943,3006
5,1,comma,3167,3246
5,1,space,3367,3430
5,1,shift,3896,4183
5,1,w,4143,4222
5,1,h,4223,4278
5,1,o,4351,4422
5,1,s,4399,4470
5,1,e,4503,4567
5,1,space,4567,4638
5,1,f,4687,4742
5,1,l,4919,5014
5,1,e,5071,5134
5,1,e,5199,5262
5,1,c,5366,5438
5,1,e,5935,6014
5,1,space,6071,6150
5,1,w,6182,6254
5,1,a,6359,6462
5,1,s,6439,6510
5,1,space,6535,6575
5,1,w,6847,6926
5,1,h,6999,7046
5,1,i,7110,7174
5,1,t,7263,7342
5,1,e,7319,7374
5,1,space,7399,7470
5,1,a,7471,7567
5,1,s,7543,7630
5,1,space,7607,7686
5,1,s,7711,7782
5,1,n,7807,7854
5,1,o,7926,7998
5,1,w,8022,8078
5,1,.,8126,8206
5,1,space,8367,8454
5,1,shift,8487,8807
5,1,a,8759,8830
5,1,n,8855,8894
5,1,d,9303,9382
5,1,space,9663,9742
5,1,e,9839,9934
5,1,v,9999,10070
5,1,e,10046,10142
5,1,r,10118,10182
5,1,y,10182,10254
5,1,w,10286,10358
5,1,h,10382,10462
5,1,e,10502,10638
5,1,r,10614,10734
5,1,e,10711,10790
5,1,space,10822,10870
5,1,h,11063,11094
5,1,backspace,11399,11462
5,1,t,11606,11662
5,1,h,11751,11815
5,1,a,11839,11894
5,1,t,11911,11990
5,1,shift,12015,12166
5,1,space,12016,12046
5,1,m,12142,12214
5,1,a,12167,12215
5,1,r,12351,12430
5,1,y,12446,12510
5,1,space,12550,12606
5,1,w,12663,12798
5,1,e,12775,12838
5,1,n,12863,12934
5,1,t,13022,13094
5,1,comma,13206,13278
5,1,space,13335,13398
5,1,t,13470,13526
5,1,backspace,14023,14102
5,1,shift,14183,14358
5,1,t,14311,14382
5,1,h,14446,14526
5,1,e,14478,14550
5,1,space,14582,14614
5,1,l,14638,14751
5,1,a,14751,14807
5,1,m,14863,14926
5,1,space,15143,15174
5,1,backspace,15423,15478
5,1,b,15639,15702
5,1,space,15784,15846
5,1,w,15871,15934
5,1,a,16030,16134
5,1,s,16110,16182
5,1,space,16183,16254
5,1,s,16310,16406
5,1,u,16383,16454
5,1,r,16510,16606
5,1,e,16582,16686
5,1,space,16662,16718
5,1,t,16750,16815
5,1,o,16911,16982
5,1,space,17006,17046
5,1,f,17110,17166
5,1,backspace,17511,17590
5,1,g,17911,17990
5,1,o,18022,18094
5,1,.,18262,18342
5,1,space,18454,18478
5,1,left,25536,25614
5,1,backspace,26311,26406
5,1,space,31128,31182
5,1,\,33991,34070
5,1,backspace,34503,34582
5,1,.,35311,35382
5,1,backspace,47903,47974
5,2,shift,0,303
5,2,h,231,304
5,2,u,334,406
5,2,m,486,550
5,2,p,614,694
5,2,t,758,838
5,2,y,854,934
5,2,space,966,1022
5,2,shift,1102,1222
5,2,d,1182,1279
5,2,u,1279,1350
5,2,y,1295,1318
5,2,m,1422,1486
5,2,p,1566,1638
5,2,t,1670,1742
5,2,y,1767,1831
5,2,space,1854,1910
5,2,backspace,2567,2598
5,2,backspace,2654,2726
5,2,backspace,2790,2846
5,2,backspace,2918,2974
5,2,backspace,3038,3102
5,2,backspace,3174,3270
5,2,m,3767,3830
5,2,p,3902,3982
5,2,t,4054,4198
5,2,y,4199,4230
5,2,space,4254,4311
5,2,s,4711,4798
5,2,a,4775,4854
5,2,t,4894,4974
5,2,space,4998,5038
5,2,o,5102,5174
5,2,n,5238,5302
5,2,space,5303,5390
5,2,a,5367,5438
5,2,space,5471,5606
5,2,w,5591,5606
5,2,a,5630,5702
5,2,l,5702,5774
5,2,l,5822,5894
5,2,comma,5990,6054
5,2,space,6182,6262
5,2,shift,6592,7151
5,2,h,7111,7174
5,2,u,7214,7286
5,2,m,7366,7439
5,2,p,7503,7558
5,2,t,7774,7846
5,2,y,7918,8006
5,2,shift,8030,8254
5,2,space,8031,8078
5,2,d,8230,8294
5,2,u,8318,8374
5,2,m,8479,8550
5,2,p,8622,8694
5,2,t,8815,8878
5,2,y,8974,9030
5,2,space,9086,9150
5,2,h,9551,9630
5,2,a,9662,9750
5,2,d,9750,9838
5,2,space,9814,9870
5,2,a,9918,9982
5,2,space,9998,10046
5,2,g,10094,10166
5,2,r,10230,10326
5,2,e,10302,10358
5,2,a,10430,10550
5,2,t,10519,10590
5,2,space,10614,10670
5,2,f,11182,11246
5,2,a,11350,11422
5,2,l,11446,11510
5,2,l,11574,11638
5,2,.,11726,11798
5,2,space,11862,11950
5,2,shift,11926,12150
5,2,a,12118,12190
5,2,l,12222,12334
5,2,l,12358,12414
5,2,space,12446,12486
5,2,t,12542,12598
5,2,h,12670,12742
5,2,e,12694,12774
5,2,space,12774,12838
5,2,k,12990,13070
5,2,i,13158,13238
5,2,n,13326,13390
5,2,g,13478,13534
5,2,',13694,13758
5,2,s,13782,13846
5,2,space,14078,14158
5,2,h,15023,15078
5,2,o,15166,15238
5,2,r,15446,15518
5,2,s,15623,15694
5,2,e,15790,15854
5,2,s,16006,16094
5,2,space,16214,16302
5,2,a,16615,16702
5,2,n,16742,16830
5,2,d,16806,16862
5,2,space,16894,16950
5,2,a,16974,17054
5,2,l,17054,17102
5,2,l,17174,17238
5,2,space,17214,17278
5,2,t,17350,17390
5,2,h,17478,17558
5,2,e,17534,17598
5,2,space,17622,17702
5,2,k,17790,17886
5,2,i,17966,18046
5,2,n,18110,18174
5,2,g,18254,18318
5,2,;,18471,18542
5,2,s,18574,18646
5,2,space,18686,18774
5,2,backspace,19014,19086
5,2,backspace,19150,19206
5,2,backspace,19286,19350
5,2,',19951,20030
5,2,s,20054,20118
5,2,space,20142,20182
5,2,m,20238,20334
5,2,e,20302,20382
5,2,n,20454,20526
5,2,space,20566,20646
5,2,shift,20968,21198
5,2,c,21118,21222
5,2,o,21302,21342
5,2,u,21454,21518
5,2,l,21614,21694
5,2,d,21718,21798
5,2,n,22599,22654
5,2,;,22791,22886
5,2,t,22910,22990
5,2,space,23022,23085
5,2,backspace,24207,24278
5,2,backspace,24358,24414
5,2,backspace,24486,24550
5,2,',25207,25278
5,2,t,25398,25494
5,2,space,25495,25526
5,2,p,25566,25645
5,2,u,25750,25822
5,2,t,25918,25998
5,2,space,26126,26141
5,2,shift,26439,26839
5,2,h,26775,26862
5,2,u,26894,26966
5,2,m,27046,27110
5,2,p,27174,27254
5,2,t,27302,27374
5,2,y,27398,27470
5,2,space,27486,27534
5,2,t,27903,27974
5,2,o,28062,28150
5,2,g,28438,28510
5,2,e,28574,28638
5,2,t,28662,28718
5,2,h,28798,28878
5,2,e,28846,28942
5,2,r,28910,28990
5,2,space,29014,29086
5,2,a,29150,29238
5,2,g,29262,29318
5,2,a,29350,29438
5,2,i,29414,29494
5,2,n,29558,29614
5,2,.,29734,29806
5,2,space,29870,29926
5,2,backspace,30703,30782
5,2,shift,32240,32687
5,2,t,32647,32734
5,2,w,32758,32806
5,2,i,32830,32886
5,2,n,32967,33006
5,2,k,33278,33342
5,2,l,33438,33503
5,2,e,33526,33606
5,2,.,34103,34174
5,2,space,34270,34334
5,2,backspace,34895,34950
5,2,backspace,35047,35102
5,2,comma,35719,35782
5,2,space,35814,35870
5,3,shift,0,193
5,3,t,195,216
5,3,w,216,288
5,3,i,312,376
5,3,n,448,512
5,3,k,592,656
5,3,l,760,848
5,3,e,824,904
5,3,backspace,1441,1600
5,3,e,2537,2633
5,3,comma,2816,2880
5,3,space,2952,3024
5,3,l,3425,3496
5,3,i,3592,3656
5,3,t,3680,3727
5,3,t,3784,3863
5,3,l,3880,3959
5,3,e,3976,4024
5,3,space,4088,4160
5,3,s,4136,4216
5,3,t,4248,4320
5,3,a,4344,4424
5,3,r,4448,4504
5,3,comma,4704,4776
5,3,space,4912,5008
5,3,shift,5386,5608
5,3,h,5520,5584
5,3,o,5664,5759
5,3,w,5736,5815
5,3,space,5840,5936
5,3,shift,5912,6104
5,3,i,5984,6105
5,3,w,6136,6168
5,3,a,6272,6336
5,3,backspace,6569,6632
5,3,w,6712,6744
5,3,o,6792,6856
5,3,backspace,7049,7104
5,3,backspace,7176,7240
5,3,space,7505,7584
5,3,backspace,7792,7864
5,3,backspace,7976,8016
5,3,space,8208,8288
5,3,w,8417,8440
5,3,o,8440,8504
5,3,n,8568,8640
5,3,d,8680,8775
5,3,e,8752,8912
5,3,r,8888,8959
5,3,space,8992,9087
5,3,w,9112,9224
5,3,h,9224,9280
5,3,a,9312,9408
5,3,t,9409,9472
5,3,space,9488,9528
5,3,y,9584,9664
5,3,o,9760,9823
5,3,u,9936,9999
5,3,space,10064,10144
5,3,a,10240,10335
5,3,r,10360,10439
5,3,e,10417,10487
5,3,shift,10568,10880
5,3,!,10752,10856
5,3,space,10936,11031
5,3,shift,11296,11904
5,3,u,11865,11927
5,3,p,12024,12103
5,3,space,12128,12175
5,3,a,12176,12255
5,3,p,12280,12319
5,3,b,12801,12880
5,3,e,12904,12984
5,3,backspace,13264,13335
5,3,backspace,13400,13464
5,3,backspace,13904,13968
5,3,b,14152,14207
5,3,o,14296,14375
5,3,v,14456,14520
5,3,e,14544,14632
5,3,space,14608,14688
5,3,t,14712,14751
5,3,h,14848,14919
5,3,e,14888,14967
5,3,space,15000,15079
5,3,w,15056,15159
5,3,o,15184,15223
5,3,r,15272,15343
5,3,backspace,15513,15584
5,3,r,16009,16079
5,3,l,16264,16359
5,3,d,16472,16503
5,3,space,16504,16552
5,3,s,16608,16744
5,3,o,16672,16775
5,3,space,16776,16815
5,3,h,16872,16951
5,3,u,17024,17087
5,3,g,17208,17247
5,3,h,17360,17423
5,3,backspace,17634,17688
5,3,backspace,17760,17823
5,3,backspace,17896,17992
5,3,i,18496,18576
5,3,g,18664,18736
5,3,h,18808,18864
5,3,comma,18984,19055
5,3,space,19136,19167
5,3,l,19224,19303
5,3,i,19392,19463
5,3,k,19600,19624
5,3,e,19624,19648
5,3,space,19672,19719
5,3,backspace,19904,19959
5,3,backspace,20040,20095
5,3,backspace,20168,20223
5,3,backspace,20304,20359
5,3,backspace,20432,20511
5,3,shift,20576,20744
5,3,l,20649,20720
5,3,i,20824,20879
5,3,k,20952,21031
5,3,e,20992,21063
5,3,space,21096,21183
5,3,a,21160,21239
5,3,space,21264,21375
5,3,d,21400,21439
5,3,i,21440,21503
5,3,a,21552,21623
5,3,m,21624,21704
5,3,o,21784,21864
5,3,n,21920,21999
5,3,d,22024,22079
5,3,space,22152,22239
5,3,o,22384,22455
5,3,backspace,22656,22728
5,3,i,22848,22919
5,3,n,23040,23063
5,3,t,23176,23247
5,3,h,23328,23407
5,3,e,23352,23431
5,3,space,23456,23519
5,3,backspace,23680,23736
5,3,backspace,23816,23887
5,3,backspace,23952,24007
5,3,backspace,24104,24175
5,3,space,24544,24615
5,3,t,24688,24760
5,3,e,24840,24903
5,3,h,24872,24951
5,3,space,25016,25079
5,3,backspace,25608,25671
5,3,backspace,25744,25808
5,3,backspace,25880,25961
5,3,h,26441,26511
5,3,e,26536,26599
5,3,space,26576,26655
5,3,s,26712,26791
5,3,k,26768,26823
5,3,y,26992,27007
5,3,.,27192,27271
5,3,space,27336,27399
5,3,backspace,28697,28776
5,4,shift,0,494
5,4,t,406,462
5,4,h,542,629
5,4,e,606,669
5,4,space,630,693
5,4,i,726,781
5,4,t,871,933
5,4,s,958,1021
5,4,y,1046,1125
5,4,space,1141,1205
5,4,b,1262,1325
5,4,i,1406,1494
5,4,s,1510,1581
5,4,backspace,2110,2181
5,4,t,2342,2405
5,4,s,2430,2494
5,4,y,2526,2581
5,4,space,2606,2645
5,4,s,2686,2797
5,4,p,2774,2846
5,4,i,2926,3005
5,4,d,3030,3093
5,4,e,3094,3229
5,4,r,3206,3285
5,4,space,3358,3413
5,4,c,3790,3823
5,4,l,3934,3997
5,4,i,4094,4157
5,4,m,4230,4301
5,4,b,4398,4461
5,4,e,4462,4566
5,4,d,4534,4653
5,4,space,4726,4741
5,4,y,4790,4805
5,4,p,5206,5229
5,4,backspace,5422,5477
5,4,backspace,5599,5670
5,4,u,6071,6133
5,4,p,6222,6277
5,4,space,6310,6365
5,4,t,6414,6461
5,4,h,6534,6614
5,4,e,6582,6645
5,4,space,6686,6757
5,4,w,6734,6838
5,4,a,6894,6973
5,4,t,6950,7021
5,4,e,7086,7189
5,4,r,7166,7229
5,4,s,7318,7397
5,4,p,7478,7557
5,4,o,7694,7765
5,4,y,7951,8022
5,4,backspace,8422,8502
5,4,u,8702,8774
5,4,t,8830,8910
5,4,.,9470,9541
5,4,space,9695,9749
5,4,shift,9774,10006
5,4,d,9950,10029
5,4,o,10030,10101
5,4,w,10230,10253
5,4,n,10254,10317
5,4,space,10429,10517
5,4,c,10646,10726
5,4,a,10824,10893
5,4,m,10958,10997
5,4,e,11022,11069
5,4,space,11110,11189
5,4,t,11214,11285
5,4,h,11358,11429
5,4,e,11382,11453
5,4,space,11493,11557
5,4,r,11558,11613
5,4,a,11718,11773
5,4,i,11774,11846
5,4,n,11918,11989
5,4,space,12014,12061
5,4,a,12038,12157
5,4,n,12158,12213
5,4,d,12181,12245
5,4,space,12294,12365
5,4,w,12326,12366
5,4,a,12462,12557
5,4,s,12525,12589
5,4,h,12613,12758
5,4,e,12759,12781
5,4,d,12846,12933
5,4,space,12886,12965
5,4,t,12966,13021
5,4,h,13102,13173
5,4,e,13126,13197
5,4,space,13221,13269
5,4,s,13293,13349
5,4,p,13365,13421
5,4,i,13494,13629
5,4,d,13550,13630
5,4,e,13630,13750
5,4,r,13725,13805
5,4,space,13830,13861
5,4,o,13910,13989
5,4,u,14086,14149
5,4,t,14150,14237
5,4,.,14301,14333
5,5,shift,0,519
5,5,m,439,520
5,5,a,599,711
5,5,r,839,878
5,5,y,934,1006
5,5,space,1039,1078
5,5,h,1527,1598
5,5,a,1599,1679
5,5,d,1728,1798
5,5,space,1775,1846
5,5,a,1895,1974
5,5,space,1951,1998
5,5,l,2039,2094
5,5,i,2175,2246
5,5,t,2215,2286
5,5,t,2335,2422
5,5,l,2447,2534
5,5,e,2535,2606
5,5,space,2679,2694
5,5,l,2743,2831
5,5,a,2847,2894
5,5,m,2935,2998
5,5,b,3655,3710
5,5,comma,3856,3902
5,5,space,3951,4038
5,5,shift,4391,4615
5,5,w,4583,4678
5,5,h,4655,4710
5,5,o,4791,4871
5,5,s,5159,5238
5,5,e,5294,5350
5,5,space,5382,5438
5,5,f,5478,5550
5,5,l,5719,5798
5,5,e,5839,5902
5,5,e,5991,6054
5,5,x,6175,6246
5,5,e,6415,6502
5,5,backspace,6663,6734
5,5,backspace,6807,6903
5,5,c,6935,7094
5,5,e,7063,7118
5,5,space,7191,7270
5,5,w,7327,7390
5,5,a,7495,7598
5,5,s,7575,7638
5,5,space,7663,7694
5,5,w,7872,7943
5,5,h,8047,8110
5,5,i,8215,8278
5,5,t,8407,8454
5,5,e,8487,8558
5,5,space,8615,8662
5,5,a,8703,8822
5,5,s,8799,8878
5,5,space,8902,8967
5,5,s,9022,9118
5,5,n,9166,9278
5,5,o,9318,9390
5,5,w,9415,9478
5,5,.,9527,9590
5,5,space,9671,9742
5,5,shift,9767,10070
5,5,a,9983,10190
5,5,n,10215,10262
5,5,d,10351,10406
5,5,space,10711,10783
5,5,e,10831,10894
5,5,v,10926,10999
5,5,e,11014,11198
5,5,r,11175,11198
5,5,y,11222,11294
5,5,w,11454,11542
5,5,h,11598,11670
5,5,e,11694,11790
5,5,r,11767,11886
5,5,e,11862,11934
5,5,space,11958,12006
5,5,t,12031,12102
5,5,h,12183,12278
5,5,a,12255,12310
5,5,t,12351,12438
5,5,shift,12415,12574
5,5,space,12438,12486
5,5,a,12550,12630
5,5,m,12607,12678
5,5,r,12759,12854
5,5,y,12894,12966
5,5,backspace,13239,13294
5,5,backspace,13374,13430
5,5,backspace,13502,13558
5,5,backspace,13630,13718
5,5,shift,13743,13894
5,5,m,13863,13918
5,5,a,13982,14071
5,5,r,14167,14246
5,5,y,14278,14358
5,5,space,14406,14470
5,5,w,14518,14654
5,5,e,14630,14678
5,5,n,14702,14759
5,5,t,14879,14942
5,5,comma,15111,15174
5,5,space,15286,15342
5,5,shift,16073,16262
5,5,t,16207,16263
5,5,h,16375,16438
5,5,e,16454,16534
5,5,space,16558,16622
5,5,l,16686,16759
5,5,a,16798,16870
5,5,m,17231,17294
